Frame, Inference_Time(ms), CPU(%), RAM(MB), GPU_Mem(MB)
2943, 9.99, 20.0, 3106.79, 52.39
2944, 10.17, 20.0, 3106.62, 52.39
2945, 9.96, 20.0, 3106.62, 52.39
2946, 9.82, 25.0, 3106.62, 52.39
2947, 9.89, 15.4, 3106.62, 52.39
2948, 10.07, 20.0, 3106.62, 52.39
2949, 9.98, 20.0, 3106.62, 52.39
2950, 9.94, 25.0, 3106.62, 52.39
2951, 10.01, 29.4, 3106.62, 52.39
2952, 10.26, 25.0, 3106.62, 52.39
2953, 10.03, 14.3, 3106.46, 52.39
2954, 9.82, 20.0, 3106.20, 52.39
2955, 9.90, 21.4, 3106.20, 52.39
2956, 10.00, 20.0, 3106.20, 52.39
2957, 10.02, 20.0, 3106.20, 52.39
2958, 10.00, 25.0, 3106.20, 52.39
2959, 9.85, 15.4, 3106.20, 52.39
2960, 9.97, 20.0, 3106.20, 52.39
2961, 9.99, 20.0, 3106.28, 52.39
2962, 9.98, 25.0, 3106.28, 52.39
2963, 10.01, 25.0, 3106.28, 52.39
2964, 10.11, 21.4, 3106.28, 52.39
2965, 10.39, 31.2, 3106.23, 52.39
2966, 9.81, 21.4, 3106.23, 52.39
2967, 9.96, 20.0, 3106.23, 52.39
2968, 9.95, 20.0, 3106.23, 52.39
2969, 9.85, 25.0, 3106.07, 52.39
2970, 9.82, 20.0, 3105.96, 52.39
2971, 9.93, 29.4, 3105.96, 52.39
2972, 9.98, 23.5, 3105.96, 52.39
2973, 9.98, 25.0, 3105.96, 52.39
2974, 10.10, 20.0, 3105.96, 52.39
2975, 10.00, 20.0, 3105.96, 52.39
2976, 10.08, 20.0, 3105.96, 52.39
2977, 10.84, 18.7, 3105.88, 52.39
2978, 9.89, 21.4, 3105.88, 52.39
2979, 9.90, 20.0, 3105.88, 52.39
2980, 9.89, 20.0, 3105.88, 52.39
2981, 9.85, 20.0, 3105.88, 52.39
2982, 9.95, 20.0, 3105.88, 52.39
2983, 10.49, 20.0, 3105.88, 52.39
2984, 10.53, 25.0, 3105.88, 52.39
2985, 10.14, 18.7, 3105.95, 52.39
2986, 9.86, 25.0, 3105.95, 52.39
2987, 9.84, 20.0, 3105.95, 52.39
2988, 9.96, 25.0, 3105.95, 52.39
2989, 9.97, 25.0, 3105.95, 52.39
2990, 10.00, 21.4, 3105.95, 52.39
2991, 9.99, 14.3, 3105.95, 52.39
2992, 10.04, 18.7, 3105.79, 52.39
2993, 11.34, 20.0, 3105.61, 52.39
2994, 9.97, 20.0, 3105.61, 52.39
2995, 10.07, 14.3, 3105.61, 52.39
2996, 10.03, 26.7, 3105.61, 52.39
2997, 10.28, 37.5, 3105.61, 52.39
2998, 10.00, 25.0, 3105.85, 52.39
2999, 9.95, 20.0, 3105.85, 52.39
3000, 10.02, 29.4, 3105.85, 52.39
3001, 10.04, 25.0, 3105.85, 52.39
3002, 10.04, 20.0, 3105.68, 52.39
3003, 9.92, 20.0, 3105.68, 52.39
3004, 10.10, 28.6, 3107.16, 52.39
3005, 9.99, 20.0, 3107.14, 52.39
3006, 9.99, 18.7, 3107.12, 52.39
3007, 10.05, 20.0, 3107.12, 52.39
3008, 9.95, 20.0, 3106.96, 52.39
3009, 9.95, 14.3, 3106.96, 52.39
3010, 9.98, 20.0, 3106.96, 52.39
3011, 9.99, 20.0, 3106.96, 52.39
3012, 9.86, 25.0, 3106.96, 52.39
3013, 9.95, 21.4, 3106.96, 52.39
3014, 9.91, 20.0, 3106.96, 52.39
3015, 9.92, 25.0, 3106.96, 52.39
3016, 9.94, 18.7, 3106.62, 52.39
3017, 9.94, 15.4, 3106.62, 52.39
3018, 9.95, 20.0, 3106.62, 52.39
3019, 9.95, 20.0, 3106.62, 52.39
3020, 9.93, 25.0, 3106.62, 52.39
3021, 9.93, 21.4, 3106.62, 52.39
3022, 9.91, 18.7, 3106.62, 52.39
3023, 9.88, 20.0, 3106.62, 52.39
3024, 9.89, 29.4, 3106.62, 52.39
3025, 9.93, 21.4, 3106.45, 52.39
3026, 9.89, 20.0, 3106.45, 52.39
3027, 9.97, 14.3, 3106.45, 52.39
3028, 9.84, 21.4, 3106.45, 52.39
3029, 9.98, 25.0, 3106.45, 52.39
3030, 10.06, 20.0, 3106.38, 52.39
3031, 9.96, 21.4, 3106.38, 52.39
3032, 9.97, 20.0, 3106.27, 52.39
3033, 10.01, 20.0, 3106.11, 52.39
3034, 10.04, 25.0, 3106.11, 52.39
3035, 9.88, 25.0, 3106.03, 52.39
3036, 9.90, 18.7, 3106.03, 52.39
3037, 10.02, 29.4, 3106.03, 52.39
3038, 9.98, 21.4, 3106.03, 52.39
3039, 9.88, 18.7, 3105.86, 52.39
3040, 9.95, 14.3, 3105.86, 52.39
3041, 10.02, 25.0, 3105.86, 52.39
3042, 10.00, 29.4, 3105.86, 52.39
3043, 10.07, 29.4, 3105.98, 52.39
3044, 10.10, 37.5, 3106.47, 52.39
3045, 9.92, 20.0, 3106.47, 52.39
3046, 9.84, 20.0, 3106.46, 52.39
3047, 9.89, 27.8, 3106.29, 52.39
3048, 9.79, 25.0, 3106.29, 52.39
3049, 9.84, 27.8, 3106.29, 52.39
3050, 9.89, 15.4, 3106.29, 52.39
3051, 10.39, 23.5, 3106.29, 52.39
3052, 9.83, 23.5, 3106.27, 52.39
3053, 9.83, 20.0, 3106.27, 52.39
3054, 9.90, 20.0, 3106.27, 52.39
3055, 9.99, 20.0, 3106.27, 52.39
3056, 10.02, 18.7, 3106.27, 52.39
3057, 11.55, 29.4, 3106.27, 52.39
3058, 9.85, 14.3, 3106.27, 52.39
3059, 9.90, 18.7, 3106.35, 52.39
3060, 10.10, 21.4, 3106.35, 52.39
3061, 9.93, 25.0, 3106.35, 52.39
3062, 9.94, 20.0, 3106.35, 52.39
3063, 9.86, 25.0, 3106.28, 52.39
3064, 9.96, 20.0, 3106.28, 52.39
3065, 9.89, 20.0, 3106.28, 52.39
3066, 9.94, 20.0, 3106.11, 52.39
3067, 10.00, 20.0, 3106.11, 52.39
3068, 10.04, 20.0, 3106.04, 52.39
3069, 9.88, 18.7, 3106.04, 52.39
3070, 9.83, 29.4, 3106.04, 52.39
3071, 9.86, 20.0, 3105.96, 52.39
3072, 9.97, 20.0, 3105.96, 52.39
3073, 10.10, 14.3, 3105.96, 52.39
3074, 9.92, 20.0, 3105.80, 52.39
3075, 9.89, 20.0, 3105.80, 52.39
3076, 9.94, 20.0, 3105.80, 52.39
3077, 9.99, 20.0, 3105.80, 52.39
3078, 9.86, 25.0, 3105.80, 52.39
3079, 9.98, 20.0, 3105.80, 52.39
3080, 9.87, 18.8, 3105.80, 52.39
3081, 9.85, 20.0, 3105.80, 52.39
3082, 10.40, 33.3, 3106.12, 52.39
3083, 9.85, 20.0, 3106.12, 52.39
3084, 10.09, 20.0, 3106.12, 52.39
3085, 9.93, 31.3, 3106.12, 52.39
3086, 9.88, 25.0, 3106.12, 52.39
3087, 9.94, 15.4, 3106.12, 52.39
3088, 9.98, 20.0, 3106.12, 52.39
3089, 9.96, 29.4, 3106.12, 52.39
3090, 10.03, 15.4, 3106.12, 52.39
3091, 9.91, 20.0, 3105.82, 52.39
3092, 10.04, 20.0, 3105.82, 52.39
3093, 10.48, 25.0, 3105.82, 52.39
3094, 10.07, 20.0, 3105.82, 52.39
3095, 10.48, 20.0, 3105.82, 52.39
3096, 9.97, 21.4, 3105.82, 52.39
3097, 10.10, 20.0, 3105.82, 52.39
3098, 9.97, 15.4, 3105.82, 52.39
3099, 9.93, 20.0, 3105.82, 52.39
3100, 9.94, 25.0, 3105.65, 52.39
3101, 10.01, 20.0, 3105.65, 52.39
3102, 9.96, 29.4, 3105.65, 52.39
3103, 10.03, 20.0, 3105.65, 52.39
3104, 10.03, 21.4, 3105.59, 52.39
3105, 9.93, 20.0, 3105.59, 52.39
3106, 9.95, 25.0, 3105.59, 52.39
3107, 9.85, 21.4, 3105.59, 52.39
3108, 9.93, 20.0, 3105.59, 52.39
3109, 9.95, 20.0, 3105.59, 52.39
3110, 9.87, 26.7, 3105.26, 52.39
3111, 9.97, 20.0, 3105.15, 52.39
3112, 9.99, 20.0, 3105.15, 52.39
3113, 10.02, 20.0, 3105.15, 52.39
3114, 10.00, 20.0, 3105.15, 52.39
3115, 9.84, 20.0, 3105.15, 52.39
3116, 10.44, 25.0, 3105.15, 52.39
3117, 9.84, 20.0, 3105.15, 52.39
3118, 9.99, 25.0, 3104.98, 52.39
3119, 9.96, 29.4, 3104.98, 52.39
3120, 9.94, 13.3, 3104.98, 52.39
3121, 11.30, 20.0, 3104.98, 52.39
3122, 10.20, 33.3, 3106.21, 52.39
3123, 9.94, 20.0, 3106.21, 52.39
3124, 10.32, 25.0, 3106.21, 52.39
3125, 9.84, 18.8, 3106.04, 52.39
3126, 9.78, 29.4, 3106.04, 52.39
3127, 9.88, 14.3, 3106.04, 52.39
3128, 9.97, 25.0, 3105.97, 52.39
3129, 9.95, 20.0, 3105.97, 52.39
3130, 9.94, 25.0, 3105.97, 52.39
3131, 9.84, 20.0, 3105.97, 52.39
3132, 10.05, 20.0, 3105.97, 52.39
3133, 9.89, 20.0, 3105.97, 52.39
3134, 9.85, 20.0, 3105.80, 52.39
3135, 9.95, 20.0, 3105.80, 52.39
3136, 9.88, 25.0, 3105.80, 52.39
3137, 10.00, 18.8, 3105.80, 52.39
3138, 9.99, 25.0, 3105.80, 52.39
3139, 9.94, 25.0, 3105.80, 52.39
3140, 9.81, 25.0, 3105.80, 52.39
3141, 9.89, 18.7, 3105.46, 52.39
3142, 9.96, 20.0, 3105.46, 52.39
3143, 9.98, 18.7, 3105.46, 52.39
3144, 10.06, 29.4, 3105.46, 52.39
3145, 10.00, 14.3, 3105.46, 52.39
3146, 9.97, 21.4, 3105.46, 52.39
3147, 10.02, 25.0, 3105.46, 52.39
3148, 10.04, 25.0, 3105.46, 52.39
3149, 10.01, 14.3, 3105.30, 52.39
3150, 9.97, 31.2, 3105.16, 52.39
3151, 9.97, 20.0, 3105.16, 52.39
3152, 10.00, 20.0, 3105.16, 52.39
3153, 9.97, 25.0, 3105.16, 52.39
3154, 10.00, 20.0, 3105.16, 52.39
3155, 10.06, 29.4, 3105.16, 52.39
3156, 9.98, 20.0, 3105.16, 52.39
3157, 10.43, 20.0, 3105.16, 52.39
3158, 9.85, 14.3, 3104.99, 52.39
3159, 9.96, 21.4, 3104.99, 52.39
3160, 10.27, 20.0, 3105.23, 52.39
3161, 10.02, 37.5, 3105.97, 52.39
3162, 9.99, 20.0, 3105.97, 52.39
3163, 10.01, 20.0, 3105.97, 52.39
3164, 10.06, 25.0, 3105.93, 52.39
3165, 10.03, 21.4, 3105.93, 52.39
3166, 9.96, 14.3, 3105.93, 52.39
3167, 10.05, 21.4, 3105.93, 52.39
3168, 9.93, 18.7, 3105.59, 52.39
3169, 9.80, 29.4, 3105.59, 52.39
3170, 9.90, 21.4, 3105.59, 52.39
3171, 10.02, 14.3, 3105.59, 52.39
3172, 10.01, 25.0, 3105.59, 52.39
3173, 10.03, 15.4, 3105.59, 52.39
3174, 9.99, 20.0, 3105.59, 52.39
3175, 10.03, 20.0, 3105.59, 52.39
3176, 9.84, 20.0, 3105.59, 52.39
3177, 9.94, 20.0, 3105.42, 52.39
3178, 10.06, 25.0, 3105.35, 52.39
3179, 10.06, 20.0, 3105.35, 52.39
3180, 9.92, 25.0, 3105.35, 52.39
3181, 9.90, 25.0, 3105.35, 52.39
3182, 9.87, 15.4, 3105.35, 52.39
3183, 9.92, 20.0, 3105.35, 52.39
3184, 9.92, 20.0, 3105.35, 52.39
3185, 11.35, 18.7, 3105.11, 52.39
3186, 9.91, 14.3, 3105.11, 52.39
3187, 9.92, 20.0, 3105.11, 52.39
3188, 9.88, 20.0, 3105.11, 52.39
3189, 9.90, 25.0, 3105.07, 52.39
3190, 10.00, 20.0, 3105.07, 52.39
3191, 9.92, 20.0, 3105.07, 52.39
3192, 10.07, 20.0, 3105.05, 52.39
3193, 9.95, 18.7, 3104.88, 52.39
3194, 10.11, 15.4, 3104.88, 52.39
3195, 10.00, 21.4, 3104.88, 52.39
3196, 9.93, 20.0, 3104.88, 52.39
3197, 9.88, 14.3, 3104.88, 52.39
3198, 9.94, 31.2, 3104.88, 52.39
3199, 9.89, 14.3, 3104.88, 52.39
3200, 10.02, 20.0, 3104.88, 52.39
3201, 10.37, 28.6, 3105.77, 52.39
3202, 9.95, 20.0, 3105.77, 52.39
3203, 9.98, 21.4, 3105.77, 52.39
3204, 9.95, 20.0, 3105.77, 52.39
3205, 10.15, 31.2, 3105.77, 52.39
3206, 10.01, 20.0, 3105.77, 52.39
3207, 9.98, 20.0, 3105.77, 52.39
3208, 9.88, 15.4, 3105.77, 52.39
3209, 9.91, 20.0, 3105.77, 52.39
3210, 10.03, 21.4, 3105.77, 52.39
3211, 9.87, 20.0, 3105.85, 52.39
3212, 11.35, 20.0, 3105.85, 52.39
3213, 9.84, 20.0, 3105.85, 52.39
3214, 9.94, 21.4, 3105.85, 52.39
3215, 10.01, 21.4, 3105.85, 52.39
3216, 10.15, 25.0, 3105.85, 52.39
3217, 10.00, 15.4, 3105.85, 52.39
3218, 9.94, 25.0, 3105.85, 52.39
3219, 9.99, 26.7, 3105.85, 52.39
3220, 9.97, 20.0, 3105.68, 52.39
3221, 9.96, 21.4, 3105.68, 52.39
3222, 9.95, 25.0, 3105.68, 52.39
3223, 9.96, 15.4, 3105.68, 52.39
3224, 9.93, 25.0, 3105.68, 52.39
3225, 10.02, 20.0, 3105.68, 52.39
3226, 9.75, 26.7, 3105.68, 52.39
3227, 9.84, 20.0, 3105.68, 52.39
3228, 10.04, 20.0, 3105.68, 52.39
3229, 10.01, 25.0, 3105.53, 52.39
3230, 9.91, 20.0, 3105.61, 52.39
3231, 11.31, 18.7, 3105.61, 52.39
3232, 10.00, 20.0, 3105.61, 52.39
3233, 10.46, 29.4, 3105.61, 52.39
3234, 10.00, 14.3, 3105.48, 52.39
3235, 10.09, 21.4, 3105.48, 52.39
3236, 10.02, 25.0, 3105.48, 52.39
3237, 10.46, 20.0, 3105.48, 52.39
3238, 10.03, 25.0, 3105.48, 52.39
3239, 11.18, 25.0, 3105.48, 52.39
3240, 10.26, 29.4, 3106.71, 52.39
3241, 10.99, 26.7, 3106.95, 52.39
3242, 9.99, 20.0, 3106.95, 52.39
3243, 9.91, 25.0, 3106.95, 52.39
3244, 9.97, 20.0, 3106.78, 52.39
3245, 9.91, 25.0, 3106.78, 52.39
3246, 10.07, 20.0, 3106.78, 52.39
3247, 10.01, 20.0, 3106.78, 52.39
3248, 9.95, 14.3, 3106.78, 52.39
3249, 11.65, 18.8, 3106.78, 52.39
3250, 9.97, 20.0, 3106.78, 52.39
3251, 10.00, 20.0, 3106.78, 52.39
3252, 9.97, 33.3, 3106.61, 52.39
3253, 9.80, 20.0, 3106.61, 52.39
3254, 9.73, 21.4, 3106.61, 52.39
3255, 9.90, 21.4, 3106.61, 52.39
3256, 9.95, 20.0, 3106.61, 52.39
3257, 9.96, 25.0, 3106.61, 52.39
3258, 10.04, 20.0, 3106.61, 52.39
3259, 9.98, 21.4, 3106.61, 52.39
3260, 9.98, 20.0, 3106.61, 52.39
3261, 9.99, 20.0, 3106.28, 52.39
3262, 10.01, 14.3, 3106.28, 52.39
3263, 10.02, 20.0, 3106.28, 52.39
3264, 9.93, 25.0, 3106.28, 52.39
3265, 9.94, 25.0, 3106.28, 52.39
3266, 9.91, 31.3, 3106.28, 52.39
3267, 9.98, 20.0, 3106.28, 52.39
3268, 9.98, 26.7, 3106.28, 52.39
3269, 9.81, 20.0, 3106.23, 52.39
3270, 9.91, 25.0, 3106.30, 52.39
3271, 10.05, 13.3, 3106.30, 52.39
3272, 9.87, 20.0, 3106.30, 52.39
3273, 9.84, 29.4, 3106.30, 52.39
3274, 9.92, 20.0, 3106.30, 52.39
3275, 9.89, 29.4, 3106.30, 52.39
3276, 10.08, 20.0, 3106.30, 52.39
3277, 10.01, 23.5, 3106.30, 52.39
3278, 9.96, 20.0, 3106.14, 52.39
3279, 10.88, 26.7, 3106.14, 52.39
3280, 10.14, 25.0, 3106.88, 52.39
3281, 10.18, 20.0, 3106.88, 52.39
3282, 10.04, 20.0, 3106.88, 52.39
3283, 9.99, 20.0, 3106.83, 52.39
3284, 10.31, 25.0, 3106.83, 52.39
3285, 9.87, 20.0, 3106.66, 52.39
3286, 10.91, 18.8, 3106.66, 52.39
3287, 10.04, 20.0, 3106.66, 52.39
3288, 9.91, 20.0, 3106.66, 52.39
3289, 9.99, 20.0, 3106.66, 52.39
3290, 9.92, 20.0, 3106.49, 52.39
3291, 10.03, 20.0, 3106.49, 52.39
3292, 10.07, 18.7, 3106.49, 52.39
3293, 10.47, 18.8, 3106.35, 52.39
3294, 9.95, 20.0, 3106.35, 52.39
3295, 10.00, 23.5, 3106.35, 52.39
3296, 9.95, 20.0, 3106.35, 52.39
3297, 9.93, 18.8, 3106.26, 52.39
3298, 9.83, 27.8, 3106.26, 52.39
3299, 9.89, 25.0, 3106.26, 52.39
3300, 10.05, 18.7, 3106.26, 52.39
3301, 9.94, 29.4, 3106.26, 52.39
3302, 9.91, 18.7, 3106.09, 52.39
3303, 9.93, 18.7, 3106.09, 52.39
3304, 10.02, 12.5, 3106.02, 52.39
3305, 10.00, 18.7, 3106.02, 52.39
3306, 10.02, 18.8, 3105.61, 52.39
3307, 10.07, 23.5, 3105.61, 52.39
3308, 9.99, 25.0, 3105.61, 52.39
3309, 10.05, 18.7, 3105.61, 52.39
3310, 10.01, 18.7, 3105.61, 52.39
3311, 10.03, 25.0, 3105.61, 52.39
3312, 10.05, 20.0, 3105.61, 52.39
3313, 11.38, 17.6, 3105.37, 52.39
3314, 9.72, 18.7, 3105.37, 52.39
3315, 9.83, 20.0, 3105.37, 52.39
3316, 9.97, 20.0, 3105.37, 52.39
3317, 10.23, 31.2, 3106.34, 52.39
3318, 9.93, 25.0, 3106.66, 52.39
3319, 10.13, 18.7, 3106.66, 52.39
3320, 9.97, 25.0, 3106.65, 52.39
3321, 10.00, 18.7, 3106.65, 52.39
3322, 9.91, 25.0, 3106.65, 52.39
3323, 9.79, 29.4, 3106.57, 52.39
3324, 10.07, 25.0, 3106.65, 52.39
3325, 9.85, 29.4, 3106.58, 52.39
3326, 9.78, 18.8, 3106.58, 52.39
3327, 9.83, 14.3, 3106.58, 52.39
3328, 9.85, 20.0, 3106.58, 52.39
3329, 9.97, 20.0, 3106.66, 52.39
3330, 9.94, 18.7, 3106.66, 52.39
3331, 9.93, 20.0, 3106.62, 52.39
3332, 9.92, 20.0, 3106.62, 52.39
3333, 9.98, 29.4, 3106.62, 52.39
3334, 9.95, 20.0, 3106.62, 52.39
3335, 10.00, 18.7, 3106.62, 52.39
3336, 10.00, 22.2, 3106.70, 52.39
3337, 9.96, 27.8, 3106.57, 52.39
3338, 10.02, 20.0, 3106.57, 52.39
3339, 9.89, 18.7, 3106.57, 52.39
3340, 9.87, 18.8, 3106.65, 52.39
3341, 9.93, 27.8, 3106.65, 52.39
3342, 9.98, 23.5, 3106.65, 52.39
3343, 10.01, 17.6, 3106.58, 52.39
3344, 9.87, 18.7, 3106.58, 52.39
3345, 10.51, 18.8, 3106.41, 52.39
3346, 9.95, 18.7, 3106.41, 52.39
3347, 9.83, 27.8, 3106.41, 52.39
3348, 9.85, 18.7, 3106.41, 52.39
3349, 9.96, 20.0, 3106.41, 52.39
3350, 9.79, 23.5, 3106.24, 52.39
3351, 9.84, 23.5, 3106.24, 52.39
3352, 9.93, 25.0, 3106.24, 52.39
3353, 10.01, 23.5, 3106.24, 52.39
3354, 10.25, 29.4, 3107.47, 52.39
3355, 10.07, 25.0, 3107.80, 52.39
3356, 10.16, 26.3, 3107.80, 52.39
3357, 9.96, 20.0, 3107.80, 52.39
3358, 9.94, 23.5, 3107.77, 52.39
3359, 9.98, 20.0, 3107.77, 52.39
3360, 10.04, 23.5, 3107.68, 52.39
3361, 9.94, 18.7, 3107.68, 52.39
3362, 10.15, 23.5, 3107.68, 52.39
3363, 10.02, 27.8, 3107.68, 52.39
3364, 9.99, 16.7, 3107.75, 52.39
3365, 10.01, 18.7, 3107.75, 52.39
3366, 9.97, 23.5, 3107.75, 52.39
3367, 9.92, 18.7, 3107.75, 52.39
3368, 10.00, 18.8, 3107.75, 52.39
3369, 10.01, 27.8, 3107.90, 52.39
3370, 9.98, 20.0, 3107.90, 52.39
3371, 9.90, 27.8, 3107.90, 52.39
3372, 9.87, 18.7, 3107.90, 52.39
3373, 9.97, 33.3, 3107.90, 52.39
3374, 10.07, 18.7, 3107.98, 52.39
3375, 9.94, 14.3, 3107.98, 52.39
3376, 9.92, 27.8, 3107.98, 52.39
3377, 11.49, 17.6, 3107.98, 52.39
3378, 9.98, 20.0, 3107.98, 52.39
3379, 9.87, 31.6, 3107.98, 52.39
3380, 9.80, 14.3, 3107.66, 52.39
3381, 9.96, 23.5, 3107.74, 52.39
3382, 10.00, 23.5, 3107.74, 52.39
3383, 10.83, 18.8, 3107.67, 52.39
3384, 9.91, 20.0, 3107.67, 52.39
3385, 10.16, 18.8, 3107.67, 52.39
3386, 9.83, 18.7, 3107.44, 52.39
3387, 9.87, 18.7, 3107.44, 52.39
3388, 9.98, 18.8, 3107.44, 52.39
3389, 10.01, 20.0, 3107.44, 52.39
3390, 10.17, 18.8, 3107.44, 52.39
3391, 10.59, 29.4, 3108.50, 52.39
3392, 9.95, 18.8, 3108.50, 52.39
3393, 10.01, 18.7, 3108.50, 52.39
3394, 10.05, 18.7, 3108.46, 52.39
3395, 9.83, 18.7, 3108.38, 52.39
3396, 9.96, 23.5, 3108.21, 52.39
3397, 10.02, 13.3, 3108.21, 52.39
3398, 10.32, 27.8, 3108.21, 52.39
3399, 9.93, 17.6, 3108.21, 52.39
3400, 10.02, 20.0, 3107.90, 52.39
3401, 9.86, 23.5, 3107.90, 52.39
3402, 9.95, 18.7, 3107.90, 52.39
3403, 9.97, 23.5, 3107.90, 52.39
3404, 10.01, 20.0, 3107.90, 52.39
3405, 9.97, 17.6, 3107.73, 52.39
3406, 9.93, 18.7, 3107.73, 52.39
3407, 9.88, 23.5, 3107.73, 52.39
3408, 9.87, 13.3, 3107.73, 52.39
3409, 9.96, 23.5, 3107.73, 52.39
3410, 9.85, 17.6, 3107.57, 52.39
3411, 9.97, 20.0, 3107.57, 52.39

Total Processing Time: 87.35s
